taxonomy_id	taxonomy_name
218668	Ophiognomonia clavigignenti-juglandacearum
875068	Staphylococcus aureus subsp. aureus 649
28526	Solanum pennellii
872925	Solanum lycopersicum x Solanum pennellii
766163	Shigella sonnei 3233-85
71421	Haemophilus influenzae Rd KW20
281310	Haemophilus influenzae 86-028NP
202946	Apteryx mantelli mantelli
935791	Nematocida parisii ERTm3
42399	Vittaforma corneae
881032	Streptococcus pyogenes MGAS15054
882088	Streptococcus pyogenes MGAS15203
881033	Streptococcus pyogenes MGAS15056
881092	Streptococcus pyogenes MGAS15193
881103	Streptococcus pyogenes MGAS9956
881048	Streptococcus pyogenes MGAS15185
881066	Streptococcus pyogenes MGAS15032
881061	Streptococcus pyogenes MGAS15014
881053	Streptococcus pyogenes MGAS15190
881057	Streptococcus pyogenes MGAS9977
881097	Streptococcus pyogenes MGAS15044
881055	Streptococcus pyogenes MGAS16479
881045	Streptococcus pyogenes MGAS15022
881075	Streptococcus pyogenes MGAS15036
882089	Streptococcus pyogenes MGAS15060
881065	Streptococcus pyogenes MGAS15050
882087	Streptococcus pyogenes MGAS9936
881037	Streptococcus pyogenes MGAS9890
881074	Streptococcus pyogenes MGAS9907
881093	Streptococcus pyogenes MGAS9914
881095	Streptococcus pyogenes MGAS9924
881101	Streptococcus pyogenes MGAS9949
881079	Streptococcus pyogenes MGAS9952
881090	Streptococcus pyogenes MGAS16473
881111	Streptococcus pyogenes MGAS16475
881067	Streptococcus pyogenes MGAS16477
881076	Streptococcus pyogenes MGAS15201
881064	Streptococcus pyogenes MGAS15195
881054	Streptococcus pyogenes MGAS15198
881096	Streptococcus pyogenes MGAS15063
881085	Streptococcus pyogenes MGAS15038
881068	Streptococcus pyogenes MGAS15030
881041	Streptococcus pyogenes MGAS15008
881039	Streptococcus pyogenes MGAS9882
881062	Streptococcus pyogenes MGAS16469
881087	Streptococcus pyogenes MGAS15210
881040	Streptococcus pyogenes MGAS9929
881030	Streptococcus pyogenes MGAS15024
881082	Streptococcus pyogenes MGAS15212
881108	Streptococcus pyogenes MGAS10746
881084	Streptococcus pyogenes MGAS10749
881086	Streptococcus pyogenes MGAS9943
881102	Streptococcus pyogenes MGAS9947
881099	Streptococcus pyogenes MGAS16471
881081	Streptococcus pyogenes MGAS15187
881070	Streptococcus pyogenes MGAS15041
881031	Streptococcus pyogenes MGAS15047
881056	Streptococcus pyogenes MGAS15011
203449	uncultured marine eukaryote
742740	[Clostridium] symbiosum WAL-14163
742820	Streptococcus anginosus 1_2_62CV
742741	[Clostridium] symbiosum WAL-14673
742739	Clostridium perfringens WAL-14572
860376	Caenorhabditis angaria
63400	Trichophyton benhamiae
1203545	Klebsiella pneumoniae subsp. pneumoniae WGLW2
767744	Tortispora caseinolytica NRRL Y-17796
235537	Amanita thiersii
798642	Armillaria mellea B497
665912	Bipolaris sorokiniana ND90Pr
5007	Brettanomyces bruxellensis
34509	Heterodera
717774	Marinomonas mediterranea MMB-1
741091	Rahnella sp. Y9602
1148	Synechocystis sp. PCC 6803
885273	Campylobacter jejuni subsp. jejuni P110B
885274	Campylobacter jejuni subsp. jejuni H22082
881955	Neurospora crassa 7022
85929	Sphaerulina musiva
869210	Marinithermus hydrothermalis DSM 14884
693970	Shewanella baltica OS117
665024	Bipolaris maydis ATCC 48331
674276	Phycomyces blakesleeanus L153
674275	Phycomyces blakesleeanus L151
760142	Hippea maritima DSM 10411
760011	Sphaerochaeta coccoides DSM 17374
666374	Pyrenophora tritici-repentis SD20
70448	Ostreococcus tauri
683957	Phycomyces blakesleeanus C149
683956	Phycomyces blakesleeanus C48
683955	Phycomyces blakesleeanus C57
311461	Hirudo verbana
867903	Thermaerobacter subterraneus DSM 13965
867902	Ornithobacterium rhinotracheale DSM 15997
881954	Pyrenophora tritici-repentis DW7 race5
674272	Phycomyces blakesleeanus C110
759609	Neurospora crassa 322
3330	Picea glauca
885331	oil production facility metagenome
9683	Felis silvestris
633697	[Eubacterium] cellulosolvens 6
761193	Runella slithyformis DSM 19594
879243	Porphyromonas asaccharolytica DSM 20707
880526	Rikenella microfusus DSM 15922
760192	Haliscomenobacter hydrossis DSM 1100
766150	Shigella flexneri K-315
510951	Neurospora tetrasperma FGSC 2508
78534	Trigonella foenum-graecum
866536	Belliella baltica DSM 15883
679937	Bacteroides coprosuis DSM 18011
551115	'Nostoc azollae' 0708
880724	Methanotorris igneus Kol 5
509193	Thermoanaerobacter brockii subsp. finnii Ako-1
555217	Zymomonas mobilis subsp. mobilis ATCC 10988
622759	Zymomonas mobilis subsp. mobilis NCIMB 11163
203993	Pocillopora verrucosa
185002	Plantago ovata
164851	uncultured soil bacterium
29031	Phlebotomus papatasi
451109	Phytophthora andina EC3425
887081	Phytophthora infestans PIC99189
887080	Phytophthora infestans 90128
459884	Phytophthora ipomoeae PIC 99167
451108	Phytophthora mirabilis PIC 99114
707232	Acinetobacter haemolyticus ATCC 19194
760570	Streptococcus parasanguinis ATCC 15912
166267	Spongospora subterranea f. sp. subterranea
37360	Plasmodiophora brassicae
28977	Cunninghamia lanceolata
88556	Trialeurodes vaporariorum
887082	Phytophthora phaseoli race F_18
160488	Pseudomonas putida KT2440
1203544	Klebsiella pneumoniae subsp. pneumoniae WGLW1
1204476	Fusobacterium nucleatum CTI-3
1204475	Fusobacterium nucleatum CTI-2
1204474	Fusobacterium nucleatum CTI-1
1203570	Enterococcus sp. HPB0034
1203548	Eggerthella lenta HPP0013
1203603	Capnocytophaga sp. oral taxon 336 str. F0502
1221205	Bacteroides sp. NP1
1073357	Clostridium cadaveris CC88A
1073354	Capnocytophaga sputigena CC21_001D
1073351	Bacteroides stercoris CC31F
90371	Salmonella enterica subsp. enterica serovar Typhimurium
869671	Escherichia coli 5.0588
869672	Escherichia coli 97.0259
869678	Escherichia coli 99.0741
869685	Escherichia coli 9.1649
121496	Cacospongia
7245	Drosophila yakuba
483514	Schizosaccharomyces octosporus yFS286
873449	Streptococcus criceti HS-6
764290	Streptococcus downei MFe28
764299	Streptococcus ictaluri 707-05
764298	Streptococcus macacae NCTC 11558
873447	Streptococcus parauberis NCFD 2020
873448	Streptococcus porcinus str. Jelinkova 176
875093	Streptococcus pseudoporcinus LQ 940-04
764291	Streptococcus urinalis 2285-97
106643	Eucalyptus pilularis
71271	Eucalyptus globulus subsp. globulus
5463	Colletotrichum malvarum
795245	Mycobacterium tuberculosis HN4695
795201	Mycobacterium tuberculosis HN1889
795240	Mycobacterium tuberculosis HN4690
795199	Mycobacterium tuberculosis HN1475
795191	Mycobacterium tuberculosis HN731
795251	Mycobacterium tuberculosis HN4701
795210	Mycobacterium tuberculosis HN3430
795217	Mycobacterium tuberculosis HN4140
795225	Mycobacterium tuberculosis NHN1816
795233	Mycobacterium tuberculosis HN4682
795244	Mycobacterium tuberculosis HN4694
795192	Mycobacterium tuberculosis HN985
795223	Mycobacterium tuberculosis NHN1754
795198	Mycobacterium tuberculosis HN1434
795214	Mycobacterium tuberculosis HN3635
795196	Mycobacterium tuberculosis HN1418
795207	Mycobacterium tuberculosis HN3166
795218	Mycobacterium tuberculosis HN4171
795195	Mycobacterium tuberculosis HN1416
795231	Mycobacterium tuberculosis HN4048
795227	Mycobacterium tuberculosis HN1687
795204	Mycobacterium tuberculosis HN2501
795242	Mycobacterium tuberculosis HN4692
795208	Mycobacterium tuberculosis HN3226
795235	Mycobacterium tuberculosis HN4685
795221	Mycobacterium tuberculosis NHN1691
795190	Mycobacterium tuberculosis HN563
795213	Mycobacterium tuberculosis HN3537
795248	Mycobacterium tuberculosis HN4698
795188	Mycobacterium tuberculosis HN312
795224	Mycobacterium tuberculosis NHN1765
795246	Mycobacterium tuberculosis HN4696
795194	Mycobacterium tuberculosis HN1323
795193	Mycobacterium tuberculosis HN1104
795222	Mycobacterium tuberculosis NHN1751
795220	Mycobacterium tuberculosis NHN1664
795257	Mycobacterium tuberculosis HN4707
795234	Mycobacterium tuberculosis HN4684
795215	Mycobacterium tuberculosis HN3760
795197	Mycobacterium tuberculosis HN1430
795249	Mycobacterium tuberculosis HN4699
795209	Mycobacterium tuberculosis HN3282
795241	Mycobacterium tuberculosis HN4691
795252	Mycobacterium tuberculosis HN4702
795256	Mycobacterium tuberculosis HN4706
795219	Mycobacterium tuberculosis HN4274
795189	Mycobacterium tuberculosis HN353
150808	Bathymodiolus azoricus
903896	Acinetobacter baumannii Naval-17
903890	Acinetobacter baumannii OIFC032
903894	Acinetobacter baumannii OIFC189
903897	Acinetobacter baumannii Naval-18
903898	Acinetobacter baumannii Naval-81
903895	Acinetobacter baumannii Canada BC-5
904381	Eucalyptus pyrocarpa
763665	Coemansia reversa NRRL 1564
768490	Serratia sp. AS12
796925	Conidiobolus coronatus NRRL 28638
768492	Serratia plymuthica AS9
768491	Serratia sp. S4
766949	Hanseniaspora valbyensis NRRL Y-1626
767862	Ganoderma sp. 10597 SS1
756883	halophilic archaeon DL31
715185	Phycomyces blakesleeanus C107
686832	Hebeloma cylindrosporum h7
683315	Frankia sp. DC12
317577	Deinococcus ficus
748444	Bjerkandera adusta HHB-12826-SP SB-22
674273	Phycomyces blakesleeanus C307
886377	Muricauda ruestringensis DSM 13258
732165	Dichomitus squalens LYAD-421 SS1
721885	Stereum hirsutum FP-91666 SS1
675511	Methylomicrobium buryatense 5G
886293	Singulisphaera acidiphila DSM 18658
748449	Halobacteroides halobius DSM 5150
694428	Pseudomonas sp. FRC
693972	Shewanella baltica OS625
880071	Bernardetia litoralis DSM 6794
674036	Methylobacter marinus A45
880074	Barnesiella viscericola DSM 18177
869209	Treponema succinifaciens DSM 2489
868138	Escherichia coli DEC2A
671144	Wallemia mellicola CBS 633.66
188626	Dermacoccus sp. Ellin185
879295	Lactobacillus iners SPIN 1401G
879296	Lactobacillus iners SPIN 2503V10-D
879297	Lactobacillus iners LactinV 01V1-a
879298	Lactobacillus iners LactinV 03V1-b
879299	Lactobacillus iners LactinV 09V1-c
879301	Lactobacillus iners LEAF 2053A-b
879300	Lactobacillus iners LactinV 11V1-d
879302	Lactobacillus iners LEAF 2052A-d
879303	Lactobacillus iners LEAF 2062A-h1
879304	Lactobacillus iners LEAF 3008A-a
553191	Bifidobacterium dentium JCVIHMP022
9872	Odocoileus hemionus
589356	uncultured marine picozoan
907226	Panicum hallii var. filipes
905067	Streptococcus parasanguinis F0405
904293	Streptococcus downei F0415
904294	Streptococcus sp. oral taxon 056 str. F0418
904296	Oribacterium sp. oral taxon 108 str. F0425
904306	Streptococcus vestibularis F0396
760787	Streptococcus pneumoniae GA17457
632	Yersinia pestis
550540	Ferrimonas balearica DSM 9799
210	Helicobacter pylori
281687	Caenorhabditis japonica
8722	Bothrops asper
8728	Crotalus
44729	Atropoides picadoi
44730	Atropoides nummifer
44722	Cerrophidion godmani
44727	Bothriechis lateralis
44725	Bothriechis schlegelii
723287	Anncaliia algerae
742766	Dysgonomonas gadei ATCC BAA-286
451804	Aspergillus fumigatus A1163
888744	Aspergillus fumigatus AF210
330879	Aspergillus fumigatus Af293
505235	Aspergillus fumigatus CEA10
412675	Cucumis melo subsp. melo
6832	Tigriopus californicus
860570	Leishmania major strain SD 75.1
65357	Albugo candida
3808	Acacia
6306	Meloidogyne incognita
4072	Capsicum annuum
904385	Gromia sphaerica
904403	Astrolonche sp. MVM-2010
904407	Phyllostaurus sp. MVM-2010
38881	Botryococcus braunii
9541	Macaca fascicularis
571431	uncultured sponge symbiont
795236	Mycobacterium tuberculosis HN4686
795250	Mycobacterium tuberculosis HN4700
795203	Mycobacterium tuberculosis HN2304
795253	Mycobacterium tuberculosis HN4703
795243	Mycobacterium tuberculosis HN4693
795202	Mycobacterium tuberculosis HN1897
795205	Mycobacterium tuberculosis HN2602
795212	Mycobacterium tuberculosis HN3454
795255	Mycobacterium tuberculosis HN4705
795254	Mycobacterium tuberculosis HN4704
795237	Mycobacterium tuberculosis HN4687
795216	Mycobacterium tuberculosis HN3942
795211	Mycobacterium tuberculosis HN3448
795229	Mycobacterium tuberculosis HN3409
795247	Mycobacterium tuberculosis HN4697
795238	Mycobacterium tuberculosis HN4688
795200	Mycobacterium tuberculosis HN1485
795230	Mycobacterium tuberculosis HN4047
4307	Euonymus alatus
4161	Erythranthe tilingii
572544	Ilyobacter polytropus DSM 2926
7998	Ictalurus punctatus
66913	Ictalurus furcatus
77065	Salix purpurea
742767	Dysgonomonas mossii DSM 22836
908337	Eremococcus coleocola ACS-139-V-Col8
908338	Peptoniphilus harei ACS-146-V-Sch2b
908339	Lactobacillus oris PB013-T2-3
910312	Porphyromonas asaccharolytica PR426713P-I
910313	Streptococcus pseudoporcinus SPIN 20026
910314	Dialister microaerophilus UPII 345-E
910310	Turicibacter sp. HGF1
910311	Eggerthella sp. HGA1
908340	Clostridium sp. HGF2
879308	Peptoniphilus sp. oral taxon 375 str. F0436
879310	Selenomonas sp. oral taxon 137 str. F0430
879309	Veillonella sp. oral taxon 158 str. F0412
908612	Alistipes sp. HGB5
881204	Dunaliella tertiolecta UTEX 'LB 999'
869669	Escherichia coli 1.2741
862514	Pediococcus acidilactici DSM 20284
869688	Escherichia coli 2.3916
869670	Escherichia coli 97.0246
869689	Escherichia coli 3.3884
869693	Escherichia coli TW07793
869694	Escherichia coli B41
864567	Streptococcus mitis ATCC 6249
911665	Escherichia coli 20B05
869695	Escherichia coli 900105 (10e)
911660	Escherichia coli PS
911661	Escherichia coli 19B05
911662	Escherichia coli 23B03
911663	Escherichia coli 24B05
911664	Escherichia coli 13B01
869674	Escherichia coli 95.0941
298654	Frankia inefficax
5530	Metarhizium anisopliae
92637	Metarhizium acridum
904328	Staphylococcus epidermidis VCU105
904330	Staphylococcus epidermidis VCU109
904339	Staphylococcus hominis VCU122
904346	Staphylococcus lugdunensis VCU139
904341	Staphylococcus epidermidis VCU125
904352	Staphylococcus lugdunensis VCU148
904727	Staphylococcus aureus subsp. aureus 21194
904751	Staphylococcus aureus subsp. aureus 21275
904764	Staphylococcus aureus subsp. aureus 21320
904766	Staphylococcus aureus subsp. aureus 21331
904768	Staphylococcus aureus subsp. aureus 21334
904342	Staphylococcus epidermidis VCU126
904336	Staphylococcus epidermidis VCU118
904735	Staphylococcus aureus subsp. aureus 21209
904736	Staphylococcus aureus subsp. aureus 21230
904740	Staphylococcus aureus subsp. aureus 21239
904332	Staphylococcus epidermidis VCU112
904344	Staphylococcus epidermidis VCU128
904334	Staphylococcus capitis VCU116
904733	Staphylococcus aureus subsp. aureus 21204
904739	Staphylococcus aureus subsp. aureus 21236
904753	Staphylococcus aureus subsp. aureus 21282
904765	Staphylococcus aureus subsp. aureus 21321
904767	Staphylococcus aureus subsp. aureus 21333
904353	Staphylococcus lugdunensis VCU149
904725	Staphylococcus aureus subsp. aureus 21189
904730	Staphylococcus aureus subsp. aureus 21200
904729	Staphylococcus aureus subsp. aureus 21196
904738	Staphylococcus aureus subsp. aureus 21235
904731	Staphylococcus aureus subsp. aureus 21201
904338	Staphylococcus warneri VCU121
904317	Staphylococcus epidermidis VCU028
904762	Staphylococcus aureus subsp. aureus 21314
904319	Staphylococcus epidermidis VCU037
904732	Staphylococcus aureus subsp. aureus 21202
904745	Staphylococcus aureus subsp. aureus 21262
904314	Staphylococcus pettenkoferi VCU012
904771	Staphylococcus aureus subsp. aureus 21340
904354	Staphylococcus lugdunensis VCU150
904321	Staphylococcus epidermidis VCU045
904773	Staphylococcus aureus subsp. aureus 21343
904770	Staphylococcus aureus subsp. aureus 21338
904322	Staphylococcus epidermidis VCU050
904316	Staphylococcus epidermidis VCU014
904327	Staphylococcus aureus subsp. aureus VCU089
904737	Staphylococcus aureus subsp. aureus 21232
904750	Staphylococcus aureus subsp. aureus 21272
904757	Staphylococcus aureus subsp. aureus 21300
904743	Staphylococcus aureus subsp. aureus 21252
904759	Staphylococcus aureus subsp. aureus 21305
904763	Staphylococcus aureus subsp. aureus 21318
904325	Staphylococcus epidermidis VCU071
904760	Staphylococcus aureus subsp. aureus 21310
904726	Staphylococcus aureus subsp. aureus 21193
904335	Staphylococcus epidermidis VCU117
904769	Staphylococcus aureus subsp. aureus 21337
904744	Staphylococcus aureus subsp. aureus 21259
904746	Staphylococcus aureus subsp. aureus 21264
904749	Staphylococcus aureus subsp. aureus 21269
904747	Staphylococcus aureus subsp. aureus 21266
904755	Staphylococcus aureus subsp. aureus 21284
868140	Escherichia coli DEC2C
868141	Escherichia coli DEC2D
868142	Escherichia coli DEC2E
93890	Boechera holboellii
650164	Phanerochaete carnosa HHB-10118-sp
743788	Fomitopsis pinicola FP-58527 SS1
1496	Clostridioides difficile
751943	Natrinema sp. DL2
32049	Synechococcus sp. PCC 7002
862516	Staphylococcus aureus subsp. aureus ATCC BAA-39
585198	Mobiluncus curtisii subsp. curtisii ATCC 35241
862517	Peptoniphilus duerdenii ATCC BAA-1640
862515	Prevotella marshii DSM 16973 = JCM 13450
36098	Haliotis midae
3673	Momordica charantia
904331	Staphylococcus epidermidis VCU111
904340	Staphylococcus epidermidis VCU123
904754	Staphylococcus aureus subsp. aureus 21283
904748	Staphylococcus aureus subsp. aureus 21267
904326	Staphylococcus epidermidis VCU081
904758	Staphylococcus aureus subsp. aureus 21304
904315	Staphylococcus epidermidis VCU013
904320	Staphylococcus epidermidis VCU041
904324	Staphylococcus epidermidis VCU065
904724	Staphylococcus aureus subsp. aureus 21178
904734	Staphylococcus aureus subsp. aureus 21205
904742	Staphylococcus aureus subsp. aureus 21251
904741	Staphylococcus aureus subsp. aureus 21248
904728	Staphylococcus aureus subsp. aureus 21195
904774	Staphylococcus aureus subsp. aureus 21345
904761	Staphylococcus aureus subsp. aureus 21311
904343	Staphylococcus epidermidis VCU127
904345	Staphylococcus epidermidis VCU129
904752	Staphylococcus aureus subsp. aureus 21281
904337	Staphylococcus epidermidis VCU120
904772	Staphylococcus aureus subsp. aureus 21342
904347	Staphylococcus epidermidis VCU144
904756	Staphylococcus aureus subsp. aureus 21286
904323	Staphylococcus epidermidis VCU057
4785	Phytophthora cinnamomi
710685	Mycolicibacterium rhodesiae NBB3
44930	Natronobacterium gregoryi
36814	Mycolicibacterium rhodesiae
1800	Mycolicibacterium chubuense
136831	Cronartium quercuum f. sp. fusiforme
857087	Methylomonas methanica MC09
794903	Opitutaceae bacterium TAV5
278956	Opitutaceae bacterium TAV1
877455	Methanobacterium lacus
367189	Haladaptatus paucihalophilus
717773	Thiomicrospira cyclica ALM1
717772	Thiomicrospira aerophila AL3
713587	Thioalkalivibrio thiocyanoxidans ARh 4
864051	Burkholderiales bacterium JOSHI_001
694433	Saprospira grandis DSM 2844
1073996	Halohasta litchfieldiae
868131	Methanobacterium paludis
797303	Natrinema pellirubrum DSM 15624
797302	Halovivax ruber XH-70
797299	Halostagnicola larsenii XH-48
797210	Halopiger xanaduensis SH-6
747484	Phlebia brevispora HHB-7030 SS6
385957	Amycolatopsis sp. ATCC 39116
665577	Streptomyces viridosporus T7A
717605	Thermobacillus composti KWC4
246196	Mycolicibacterium smegmatis MC2 155
75922	Mycolicibacterium tusciae
670307	Hyphomicrobium denitrificans 1NES1
751944	Halobacterium sp. DL1
862513	Neisseria meningitidis ATCC 13091
763407	Phycomyces blakesleeanus NRRL 1555(-)
864569	Streptococcus equinus ATCC 700338
871290	Plasmodium falciparum Th230.08
871299	Plasmodium falciparum Th113.09
